# yyyy; mm; dd; hour; min; seg; altura; periodo; direcao
2016;1;15;9;7;0;1.59;12.5;156.1
2016;1;15;9;37;0;1.4;11.76;154.7
2016;1;15;10;7;0;1.46;13.33;153.3
2016;1;15;10;37;0;1.43;13.33;149.1
2016;1;15;11;7;0;1.45;12.5;153.3
2016;1;15;11;37;0;1.47;12.5;154.7
2016;1;15;12;7;0;1.59;12.5;154.7
2016;1;15;12;37;0;1.37;12.5;156.1
2016;1;15;13;7;0;1.3;12.5;154.7
2016;1;15;13;37;0;1.26;12.5;151.9
2016;1;15;14;7;0;1.26;11.76;158.9
2016;1;15;14;37;0;1.21;13.33;157.5
2016;1;15;15;7;0;1.29;12.5;158.9
2016;1;15;15;37;0;1.26;12.5;157.5
2016;1;15;16;7;0;1.21;12.5;158.9
2016;1;15;16;37;0;1.39;11.76;158.9
2016;1;15;17;7;0;1.34;11.76;157.5
2016;1;15;17;37;0;1.18;12.5;156.1
2016;1;15;18;7;0;1.22;13.33;154.7
2016;1;15;18;37;0;1.35;13.33;153.3
2016;1;15;19;7;0;1.16;14.29;153.3
2016;1;15;19;37;0;1.03;13.33;151.9
2016;1;15;20;7;0;1.02;14.29;149.1
2016;1;15;20;37;0;1.04;12.5;158.9
2016;1;15;21;7;0;0.99;13.33;150.5
2016;1;15;21;37;0;1.09;13.33;153.3
2016;1;15;22;7;0;1.09;13.33;153.3
2016;1;15;22;37;0;0.95;12.5;154.7
2016;1;15;23;7;0;0.99;13.33;151.9
2016;1;15;23;37;0;1.04;13.33;151.9
2016;1;16;0;7;0;1.02;12.5;150.5
2016;1;16;0;37;0;1.04;13.33;151.9
2016;1;16;1;7;0;1.05;11.76;154.7
2016;1;16;1;37;0;1;13.33;147.7
2016;1;16;2;7;0;0.94;13.33;149.1
2016;1;16;2;37;0;1.01;13.33;151.9
2016;1;16;3;7;0;0.86;12.5;154.7
2016;1;16;3;37;0;0.89;13.33;150.5
2016;1;16;4;7;0;0.88;13.33;150.5
2016;1;16;4;37;0;0.72;13.33;150.5
2016;1;16;5;7;0;0.82;12.5;156.1
2016;1;16;5;37;0;0.8;12.5;157.5
2016;1;16;6;7;0;0.74;12.5;151.9
2016;1;16;6;37;0;0.75;12.5;156.1
2016;1;16;7;7;0;0.73;12.5;158.9
2016;1;16;7;37;0;0.76;11.11;157.5
2016;1;16;8;7;0;0.73;11.76;158.9
2016;1;16;8;37;0;0.7;12.5;154.7
2016;1;16;9;7;0;0.66;11.76;160.3
2016;1;16;9;37;0;0.67;11.76;158.9
2016;1;16;10;7;0;0.69;11.76;160.3
2016;1;16;10;37;0;0.79;11.11;156.1
2016;1;16;11;7;0;0.87;11.11;157.5
2016;1;16;11;37;0;0.78;11.76;156.1
2016;1;16;12;7;0;0.78;10.53;156.1
2016;1;16;12;37;0;0.84;11.76;153.3
2016;1;16;13;7;0;0.82;10.53;157.5
2016;1;16;13;37;0;0.84;11.76;151.9
2016;1;16;14;7;0;0.92;11.76;153.3
2016;1;16;14;37;0;0.97;11.76;150.5
2016;1;16;15;7;0;0.94;11.76;156.1
2016;1;16;15;37;0;0.94;11.76;160.3
2016;1;16;16;7;0;1.06;11.11;154.7
2016;1;16;16;37;0;1.09;11.11;156.1
2016;1;16;17;7;0;1.14;11.76;154.7
2016;1;16;17;37;0;1.16;11.11;158.9
2016;1;16;18;7;0;1.23;11.76;156.1
2016;1;16;18;37;0;1.24;11.76;157.5
2016;1;16;19;7;0;1.17;11.76;154.7
2016;1;16;19;37;0;1.09;11.11;154.7
2016;1;16;20;7;0;1.26;11.11;154.7
2016;1;16;20;37;0;1.11;11.76;151.9
2016;1;16;21;7;0;1.15;11.11;160.3
2016;1;16;21;37;0;1.17;11.76;156.1
2016;1;16;22;7;0;1.2;11.11;157.5
2016;1;16;22;37;0;1.1;11.76;156.1
2016;1;16;23;7;0;1.2;11.11;157.5
2016;1;16;23;37;0;1.48;11.76;151.9
2016;1;17;0;7;0;1.38;11.11;151.9
2016;1;17;0;37;0;1.49;11.11;161.7
2016;1;17;1;7;0;1.53;11.11;154.7
2016;1;17;1;37;0;1.44;10;156.1
2016;1;17;2;7;0;1.63;11.76;161.7
2016;1;17;2;37;0;1.66;10.53;154.7
2016;1;17;3;7;0;1.62;10.53;163.1
2016;1;17;3;37;0;1.58;11.11;157.5
2016;1;17;4;7;0;1.67;12.5;154.7
2016;1;17;4;37;0;1.51;11.11;156.1
2016;1;17;5;7;0;1.55;12.5;158.9
2016;1;17;5;37;0;1.42;13.33;151.9
2016;1;17;6;7;0;1.48;13.33;153.3
2016;1;17;6;37;0;1.55;11.76;154.7
2016;1;17;7;7;0;1.45;11.11;158.9
2016;1;17;7;37;0;1.43;12.5;156.1
2016;1;17;8;7;0;1.46;12.5;157.5
2016;1;17;8;37;0;1.45;11.11;158.9
2016;1;17;9;7;0;1.47;13.33;151.9
2016;1;17;9;37;0;1.35;12.5;157.5
2016;1;17;10;7;0;1.39;12.5;158.9
2016;1;17;10;37;0;1.5;12.5;151.9
2016;1;17;11;7;0;1.5;12.5;149.1
2016;1;17;11;37;0;1.39;12.5;157.5
2016;1;17;12;7;0;1.5;12.5;147.7
2016;1;17;12;37;0;1.23;11.76;151.9
2016;1;17;13;7;0;1.49;12.5;150.5
2016;1;17;13;37;0;1.39;13.33;149.1
2016;1;17;14;7;0;1.28;13.33;146.3
2016;1;17;14;37;0;1.22;12.5;147.7
2016;1;17;15;7;0;1.29;13.33;151.9
2016;1;17;15;37;0;1.33;12.5;147.7
2016;1;17;16;7;0;1.24;13.33;149.1
2016;1;17;16;37;0;1.33;11.76;150.5
2016;1;17;17;7;0;1.43;12.5;147.7
2016;1;17;17;37;0;1.26;12.5;149.1
2016;1;17;18;7;0;1.19;13.33;150.5
2016;1;17;18;37;0;1.17;12.5;153.3
2016;1;17;19;7;0;1.21;12.5;149.1
2016;1;17;19;37;0;1.24;12.5;150.5
2016;1;17;20;7;0;1.12;12.5;150.5
2016;1;17;20;37;0;1.16;12.5;150.5
2016;1;17;21;7;0;1.08;12.5;151.9
2016;1;17;21;37;0;0.99;11.76;150.5
2016;1;17;22;7;0;1.05;12.5;151.9
2016;1;17;22;37;0;0.93;11.76;156.1
2016;1;17;23;7;0;1;13.33;147.7
2016;1;17;23;37;0;1;11.76;147.7
2016;1;18;0;7;0;0.94;11.11;153.3
2016;1;18;0;37;0;0.88;11.76;146.3
2016;1;18;1;7;0;0.86;12.5;149.1
2016;1;18;1;37;0;0.85;10.53;150.5
2016;1;18;2;7;0;0.9;11.76;150.5
2016;1;18;2;37;0;0.84;10;144.8
2016;1;18;3;7;0;0.85;12.5;156.1
2016;1;18;3;37;0;0.85;11.76;153.3
2016;1;18;4;7;0;0.86;12.5;153.3
2016;1;18;4;37;0;0.82;12.5;154.7
2016;1;18;5;7;0;0.87;12.5;151.9
2016;1;18;5;37;0;0.86;11.76;153.3
2016;1;18;6;7;0;0.98;11.76;158.9
2016;1;18;6;37;0;0.89;11.76;153.3
2016;1;18;7;7;0;0.84;11.76;154.7
2016;1;18;7;37;0;0.83;11.76;160.3
2016;1;18;8;7;0;0.76;11.11;154.7
2016;1;18;8;37;0;0.8;11.76;157.5
2016;1;18;9;7;0;0.8;12.5;157.5
2016;1;18;9;37;0;0.75;11.76;160.3
2016;1;18;10;7;0;0.79;11.76;156.1
2016;1;18;10;37;0;0.89;12.5;158.9
2016;1;18;11;7;0;0.84;12.5;156.1
2016;1;18;11;37;0;0.88;12.5;150.5
2016;1;18;12;7;0;0.88;11.76;153.3
2016;1;18;12;37;0;0.88;11.76;153.3
2016;1;18;13;7;0;0.91;12.5;153.3
2016;1;18;13;37;0;0.89;12.5;154.7
2016;1;18;14;7;0;0.88;11.76;151.9
2016;1;18;14;37;0;0.9;12.5;154.7
2016;1;18;15;7;0;0.93;12.5;157.5
2016;1;18;15;37;0;1;11.76;150.5
2016;1;18;16;7;0;0.9;12.5;156.1
2016;1;18;16;37;0;0.93;11.76;156.1
2016;1;18;17;7;0;0.89;12.5;158.9
2016;1;18;17;37;0;0.91;11.76;153.3
2016;1;18;18;7;0;0.83;13.33;149.1
2016;1;18;18;37;0;0.84;12.5;153.3
2016;1;18;19;7;0;0.81;11.11;156.1
2016;1;18;19;37;0;0.85;11.76;153.3
2016;1;18;20;7;0;0.81;11.76;153.3
2016;1;18;20;37;0;0.77;12.5;156.1
2016;1;18;21;7;0;0.77;11.11;156.1
2016;1;18;21;37;0;0.79;12.5;157.5
2016;1;18;22;7;0;0.77;11.76;161.7
2016;1;18;22;37;0;0.85;11.76;154.7
2016;1;18;23;7;0;0.87;11.76;151.9
2016;1;18;23;37;0;0.87;11.76;151.9
2016;1;19;0;7;0;0.9;11.11;151.9
2016;1;19;0;37;0;0.99;12.5;153.3
2016;1;19;1;7;0;1.06;11.76;158.9
2016;1;19;1;37;0;1.11;11.76;161.7
2016;1;19;2;7;0;1.09;11.11;151.9
2016;1;19;2;37;0;1.11;11.11;161.7
2016;1;19;3;7;0;1.19;3.7;188.4
2016;1;19;3;37;0;1.22;11.76;149.1
2016;1;19;4;7;0;1.25;11.76;156.1
2016;1;19;4;37;0;1.24;4.35;205.3
2016;1;19;5;7;0;1.2;4.35;195.5
2016;1;19;5;37;0;1.23;4.17;185.6
2016;1;19;6;7;0;1.25;4.55;189.8
2016;1;19;6;37;0;1.23;4.55;192.7
2016;1;19;7;7;0;1.29;4.35;175.8
2016;1;19;7;37;0;1.2;4.35;182.8
2016;1;19;8;7;0;1.19;4.55;192.7
2016;1;19;8;37;0;1.19;4.76;187
2016;1;19;9;7;0;1.31;5;182.8
2016;1;19;9;37;0;1.19;5;192.7
2016;1;19;10;7;0;1.24;5;181.4
2016;1;19;10;37;0;1.31;5.26;182.8
2016;1;19;11;7;0;1.27;5.26;177.2
2016;1;19;11;37;0;1.27;5.26;184.2
2016;1;19;12;7;0;1.29;5.26;171.6
2016;1;19;12;37;0;1.31;5.26;180
2016;1;19;13;7;0;1.36;5.56;171.6
2016;1;19;13;37;0;1.27;11.76;153.3
2016;1;19;14;7;0;1.28;5;164.5
2016;1;19;14;37;0;1.3;5.56;151.9
2016;1;19;15;7;0;1.43;5.88;170.2
2016;1;19;15;37;0;1.39;6.25;173
2016;1;19;16;7;0;1.48;6.25;168.8
2016;1;19;16;37;0;1.5;5.88;161.7
2016;1;19;17;7;0;1.44;5.88;161.7
2016;1;19;17;37;0;1.39;5.88;161.7
2016;1;19;18;7;0;1.45;5.88;164.5
2016;1;19;18;37;0;1.46;4.76;150.5
2016;1;19;19;7;0;1.56;6.25;153.3
2016;1;19;19;37;0;1.39;11.11;157.5
2016;1;19;20;7;0;1.31;5.88;157.5
2016;1;19;20;37;0;1.33;5.88;164.5
2016;1;19;21;7;0;1.34;5.88;163.1
2016;1;19;21;37;0;1.33;5.56;160.3
2016;1;19;22;7;0;1.26;4.76;156.1
2016;1;19;22;37;0;1.28;5.88;164.5
2016;1;19;23;7;0;1.23;5.26;160.3
2016;1;19;23;37;0;1.22;5.88;157.5
2016;1;20;0;7;0;1.17;11.11;158.9
2016;1;20;0;37;0;1.14;5;140.6
2016;1;20;1;7;0;1.26;10;157.5
2016;1;20;1;37;0;1.27;5.26;151.9
2016;1;20;2;7;0;1.29;5.88;158.9
2016;1;20;2;37;0;1.24;5.56;165.9
2016;1;20;3;7;0;1.29;5.56;157.5
2016;1;20;3;37;0;1.3;10.53;164.5
2016;1;20;4;7;0;1.29;5;147.7
2016;1;20;4;37;0;1.37;5;147.7
2016;1;20;5;7;0;1.35;10.53;171.6
2016;1;20;5;37;0;1.31;5.26;157.5
2016;1;20;6;7;0;1.36;4.76;142
2016;1;20;6;37;0;1.3;5;140.6
2016;1;20;7;7;0;1.39;11.11;161.7
2016;1;20;7;37;0;1.27;5.26;149.1
2016;1;20;8;7;0;1.23;5.26;158.9
2016;1;20;8;37;0;1.18;11.11;154.7
2016;1;20;9;7;0;1.22;5.26;154.7
2016;1;20;9;37;0;1.26;5.26;149.1
2016;1;20;10;7;0;1.23;4.55;135
2016;1;20;10;37;0;1.2;5.26;144.8
2016;1;20;11;7;0;1.28;11.11;164.5
2016;1;20;11;37;0;1.2;5.56;130.8
2016;1;20;12;7;0;1.24;10.53;161.7
2016;1;20;12;37;0;1.23;5.26;132.2
2016;1;20;13;7;0;1.15;4.76;126.6
2016;1;20;13;37;0;1.3;11.11;160.3
2016;1;20;14;7;0;1.19;11.11;165.9
2016;1;20;14;37;0;1.21;5.26;123.8
2016;1;20;15;7;0;1.24;10;154.7
2016;1;20;15;37;0;1.19;5.26;112.5
2016;1;20;16;7;0;1.24;10;154.7
2016;1;20;16;37;0;1.19;10;158.9
2016;1;20;17;7;0;1.11;10;160.3
2016;1;20;17;37;0;1.17;10;160.3
2016;1;20;18;7;0;1.15;5.26;118.1
2016;1;20;18;37;0;1.04;10.53;164.5
2016;1;20;19;7;0;1.13;5.56;132.2
2016;1;20;19;37;0;1.1;10;158.9
2016;1;20;20;7;0;1.13;10;167.3
2016;1;20;20;37;0;1.11;5.26;123.8
2016;1;20;21;7;0;1.07;10;157.5
2016;1;20;21;37;0;1.06;10;157.5
2016;1;20;22;7;0;1.07;5;120.9
2016;1;20;22;37;0;1.06;10;158.9
2016;1;20;23;7;0;0.98;10.53;156.1
2016;1;20;23;37;0;1.02;10;163.1
2016;1;21;0;7;0;1.03;10.53;156.1
2016;1;21;0;37;0;0.93;10.53;153.3
2016;1;21;1;7;0;1.01;10;158.9
2016;1;21;1;37;0;0.94;11.11;143.4
2016;1;21;2;7;0;1.02;10.53;153.3
2016;1;21;2;37;0;0.97;11.11;154.7
2016;1;21;3;7;0;0.99;10.53;146.3
2016;1;21;3;37;0;1.07;10;150.5
2016;1;21;4;7;0;1.07;10;150.5
2016;1;21;4;37;0;1;10;142
2016;1;21;5;7;0;1;10;151.9
2016;1;21;5;37;0;1.02;3.85;118.1
2016;1;21;6;7;0;1.16;10.53;150.5
2016;1;21;6;37;0;1.18;10;147.7
2016;1;21;7;7;0;1.15;4.55;123.8
2016;1;21;7;37;0;1.13;10.53;160.3
2016;1;21;8;7;0;1.13;4.35;116.7
2016;1;21;8;37;0;1.1;4.55;120.9
2016;1;21;9;7;0;1.16;4.76;126.6
2016;1;21;9;37;0;1.14;4.55;126.6
2016;1;21;10;7;0;1.17;10.53;165.9
2016;1;21;10;37;0;1.11;4.76;120.9
2016;1;21;11;7;0;1.14;4.76;116.7
2016;1;21;11;37;0;1.16;10.53;161.7
2016;1;21;12;7;0;1.08;5;111.1
2016;1;21;12;37;0;1.06;10.53;160.3
2016;1;21;13;7;0;1.04;5.26;104.1
2016;1;21;13;37;0;1.05;11.11;158.9
2016;1;21;14;7;0;1.07;5;109.7
2016;1;21;14;37;0;1.05;5;105.5
2016;1;21;15;7;0;1.05;5.26;104.1
2016;1;21;15;37;0;1.05;10.53;158.9
2016;1;21;16;7;0;1.04;11.11;156.1
2016;1;21;16;37;0;1.09;10.53;153.3
2016;1;21;17;7;0;1.17;5;111.1
2016;1;21;17;37;0;1.04;5;109.7
2016;1;21;18;7;0;1.12;5;104.1
2016;1;21;18;37;0;1.11;5;99.8
2016;1;21;19;7;0;1.13;5;104.1
2016;1;21;19;37;0;1.16;5.26;101.3
2016;1;21;20;7;0;1.12;5.26;105.5
2016;1;21;20;37;0;1.11;4.76;101.3
2016;1;21;21;7;0;1.22;4.35;105.5
2016;1;21;21;37;0;1.21;5;105.5
2016;1;21;22;7;0;1.2;4.55;102.7
2016;1;21;22;37;0;1.18;3.7;87.2
2016;1;21;23;7;0;1.27;4.35;101.3
2016;1;21;23;37;0;1.38;4.55;104.1
2016;1;22;0;7;0;1.39;4.55;98.4
2016;1;22;0;37;0;1.5;5;97
2016;1;22;1;7;0;1.46;5;102.7
2016;1;22;1;37;0;1.44;4.76;95.6
2016;1;22;2;7;0;1.49;5;90
2016;1;22;2;37;0;1.54;5.26;94.2
2016;1;22;3;7;0;1.57;5;91.4
2016;1;22;3;37;0;1.66;5;97
2016;1;22;4;7;0;1.71;5;90
2016;1;22;4;37;0;1.65;5.26;94.2
2016;1;22;5;7;0;1.66;5.56;91.4
2016;1;22;5;37;0;1.61;5;92.8
2016;1;22;6;7;0;1.56;5.56;91.4
2016;1;22;6;37;0;1.65;5.56;99.8
2016;1;22;7;7;0;1.51;5.56;94.2
2016;1;22;7;37;0;1.53;5.88;104.1
2016;1;22;8;7;0;1.65;5.56;95.6
2016;1;22;8;37;0;1.49;5.56;94.2
2016;1;22;9;7;0;1.48;5.56;99.8
2016;1;22;9;37;0;1.43;5.56;97
2016;1;22;10;7;0;1.34;5.88;97
2016;1;22;10;37;0;1.36;5.56;95.6
2016;1;22;11;7;0;1.36;5.88;105.5
2016;1;22;11;37;0;1.34;5.56;102.7
2016;1;22;12;7;0;1.36;5.88;104.1
2016;1;22;12;37;0;1.36;5.56;98.4
2016;1;22;13;7;0;1.4;5.88;104.1
2016;1;22;13;37;0;1.35;5.88;104.1
2016;1;22;14;7;0;1.28;5.88;106.9
2016;1;22;14;37;0;1.3;5.88;104.1
2016;1;22;15;7;0;1.37;5.88;112.5
2016;1;22;15;37;0;1.31;5.26;102.7
2016;1;22;16;7;0;1.29;6.25;113.9
2016;1;22;16;37;0;1.42;5.56;106.9
2016;1;22;17;7;0;1.35;5.88;109.7
2016;1;22;17;37;0;1.34;5.88;113.9
2016;1;22;18;7;0;1.4;4.55;92.8
2016;1;22;18;37;0;1.48;4.35;90
2016;1;22;19;7;0;1.41;5.26;104.1
2016;1;22;19;37;0;1.4;4.76;91.4
2016;1;22;20;7;0;1.42;5.56;108.3
2016;1;22;20;37;0;1.59;5.56;97
2016;1;22;21;7;0;1.44;4.76;84.4
2016;1;22;21;37;0;1.49;4.76;88.6
2016;1;22;22;7;0;1.49;4.76;87.2
2016;1;22;22;37;0;1.43;5;85.8
2016;1;22;23;7;0;1.58;5;88.6
2016;1;22;23;37;0;1.61;5;87.2
2016;1;23;0;7;0;1.66;5;88.6
2016;1;23;0;37;0;1.52;5;85.8
2016;1;23;1;7;0;1.54;5;87.2
2016;1;23;1;37;0;1.64;5.26;88.6
2016;1;23;2;7;0;1.62;5.56;94.2
2016;1;23;2;37;0;1.64;5.26;84.4
2016;1;23;3;7;0;1.6;5;85.8
2016;1;23;3;37;0;1.37;5.26;83
2016;1;23;4;7;0;1.41;5;87.2
2016;1;23;4;37;0;1.39;4.35;81.6
2016;1;23;5;7;0;1.39;4.55;87.2
2016;1;23;5;37;0;1.43;4.76;80.2
2016;1;23;6;7;0;1.3;5;92.8
2016;1;23;6;37;0;1.32;4.55;81.6
2016;1;23;7;7;0;1.26;5.26;98.4
2016;1;23;7;37;0;1.3;5.26;92.8
2016;1;23;8;7;0;1.38;5;95.6
2016;1;23;8;37;0;1.31;5.56;99.8
2016;1;23;9;7;0;1.24;4.76;91.4
2016;1;23;9;37;0;1.22;5;87.2
2016;1;23;10;7;0;1.07;4.35;84.4
2016;1;23;10;37;0;1.12;4.35;85.8
2016;1;23;11;7;0;1.16;4.35;90
2016;1;23;11;37;0;1.06;4.55;92.8
2016;1;23;12;7;0;1.01;4.35;88.6
2016;1;23;12;37;0;1;5.56;97
2016;1;23;13;7;0;0.91;5.26;95.6
2016;1;23;13;37;0;0.9;5.26;98.4
2016;1;23;14;7;0;0.94;4.35;85.8
2016;1;23;14;37;0;0.96;5;94.2
2016;1;23;15;7;0;0.92;4.35;90
2016;1;23;15;37;0;0.91;5.88;104.1
2016;1;23;16;7;0;0.92;5.26;98.4
2016;1;23;16;37;0;0.87;5.26;90
2016;1;23;17;7;0;0.81;5.26;95.6
2016;1;23;17;37;0;0.84;4.76;99.8
2016;1;23;18;7;0;0.82;4;98.4
2016;1;23;18;37;0;0.81;4.55;90
2016;1;23;19;7;0;0.82;5.56;94.2
2016;1;23;19;37;0;0.84;3.85;85.8
2016;1;23;20;7;0;0.78;4.35;92.8
2016;1;23;20;37;0;0.81;4;85.8
2016;1;23;21;7;0;0.76;6.25;99.8
2016;1;23;21;37;0;0.74;4.55;88.6
2016;1;23;22;7;0;0.76;4.35;91.4
2016;1;23;22;37;0;0.76;6.67;109.7
2016;1;23;23;7;0;0.73;6.25;101.3
2016;1;23;23;37;0;0.74;5.88;97
2016;1;24;0;7;0;0.75;6.67;104.1
2016;1;24;0;37;0;0.76;5.56;97
2016;1;24;1;7;0;0.73;5;88.6
2016;1;24;1;37;0;0.71;6.25;97
2016;1;24;2;7;0;0.71;6.67;105.5
2016;1;24;2;37;0;0.68;6.25;99.8
2016;1;24;3;7;0;0.69;6.25;102.7
2016;1;24;3;37;0;0.67;6.25;101.3
2016;1;24;4;7;0;0.71;6.25;99.8
2016;1;24;4;37;0;0.71;5.88;101.3
2016;1;24;5;7;0;0.68;5.88;102.7
2016;1;24;5;37;0;0.75;6.25;104.1
2016;1;24;6;7;0;0.73;5.88;104.1
2016;1;24;6;37;0;0.78;5.26;101.3
2016;1;24;7;7;0;0.77;5.56;102.7
2016;1;24;7;37;0;0.81;5.56;104.1
2016;1;24;8;7;0;0.81;5.26;105.5
2016;1;24;8;37;0;0.82;5.26;109.7
2016;1;24;9;7;0;0.81;5.26;102.7
2016;1;24;9;37;0;0.79;3.85;175.8
2016;1;24;10;7;0;0.8;4.76;136.4
2016;1;24;10;37;0;0.83;4.35;171.6
2016;1;24;11;7;0;0.87;4.55;151.9
2016;1;24;11;37;0;0.92;4.76;187
2016;1;24;12;7;0;0.96;5;170.2
2016;1;24;12;37;0;0.97;5;170.2
2016;1;24;13;7;0;0.97;5;167.3
2016;1;24;13;37;0;0.93;5.26;171.6
2016;1;24;14;7;0;0.93;5.56;171.6
2016;1;24;14;37;0;0.94;5.88;174.4
2016;1;24;15;7;0;0.98;5.88;165.9
2016;1;24;15;37;0;0.98;5.56;165.9
2016;1;24;16;7;0;1.03;5.88;174.4
2016;1;24;16;37;0;1.06;5.56;170.2
2016;1;24;17;7;0;1.04;6.25;167.3
2016;1;24;17;37;0;1.14;6.67;168.8
2016;1;24;18;7;0;1.16;6.67;167.3
2016;1;24;18;37;0;1.15;4.17;87.2
2016;1;24;19;7;0;1.17;6.25;163.1
2016;1;24;19;37;0;1.23;4.17;87.2
