yyyy, mm, dd, hour, min, seg, altura, periodo, direcao
2013, 12, 17, 13, 25, 0, 0.54, 7.4, 140.2
2013, 12, 17, 14, 25, 0, 0.55, 7.4, 131.7
2013, 12, 17, 15, 25, 0, 0.65, 7.7, 135.8
2013, 12, 17, 16, 25, 0, 0.62, 4.1, 137.1
2013, 12, 17, 17, 25, 0, 0.67, 4.2, 133.7
2013, 12, 17, 18, 25, 0, 0.6, 4.0, 134.5
2013, 12, 17, 19, 25, 0, 0.62, 7.1, 134.4
2013, 12, 17, 20, 25, 0, 0.63, 4.2, 131.2
2013, 12, 17, 21, 25, 0, 0.72, 7.1, 131.7
2013, 12, 17, 22, 25, 0, 0.64, 6.3, 132.1
2013, 12, 17, 23, 25, 0, 0.62, 4.7, 135.7
2013, 12, 18, 0, 25, 0, 0.61, 7.1, 140.3
2013, 12, 18, 1, 25, 0, 0.61, 7.1, 146.6
2013, 12, 18, 2, 25, 0, 0.64, 4.7, 149.7
2013, 12, 18, 3, 25, 0, 0.73, 6.5, 153.4
2013, 12, 18, 4, 25, 0, 0.75, 3.6, 156.3
2013, 12, 18, 5, 25, 0, 0.83, 4.8, 146.8
2013, 12, 18, 6, 25, 0, 1.0, 4.8, 143.9
2013, 12, 18, 7, 25, 0, 0.96, 4.8, 142.4
2013, 12, 18, 8, 25, 0, 1.1, 5.0, 135.3
2013, 12, 18, 9, 25, 0, 1.21, 5.7, 136.4
2013, 12, 18, 10, 25, 0, 1.1, 6.5, 135.9
2013, 12, 18, 11, 25, 0, 1.02, 6.9, 133.1
2013, 12, 18, 12, 25, 0, 0.92, 7.1, 134.9
2013, 12, 18, 13, 25, 0, 0.81, 6.9, 137.0
2013, 12, 18, 14, 25, 0, 0.86, 6.9, 143.6
2013, 12, 18, 15, 25, 0, 0.92, 6.7, 146.4
2013, 12, 18, 16, 25, 0, 0.94, 6.5, 148.5
2013, 12, 18, 17, 25, 0, 0.81, 6.7, 147.0
2013, 12, 18, 18, 25, 0, 0.74, 7.1, 149.4
2013, 12, 18, 19, 25, 0, 0.78, 6.7, 148.1
2013, 12, 18, 20, 25, 0, 0.73, 7.1, 146.5
2013, 12, 18, 21, 25, 0, 0.85, 6.7, 146.1
2013, 12, 18, 22, 25, 0, 0.75, 7.4, 149.6
2013, 12, 18, 23, 25, 0, 0.78, 7.1, 144.9
2013, 12, 19, 0, 25, 0, 0.78, 6.7, 146.0
2013, 12, 19, 1, 25, 0, 0.77, 14.3, 147.2
2013, 12, 19, 2, 25, 0, 0.77, 7.1, 144.9
2013, 12, 19, 3, 25, 0, 0.79, 13.3, 149.5
2013, 12, 19, 4, 25, 0, 0.9, 13.3, 146.7
2013, 12, 19, 5, 25, 0, 0.93, 12.5, 147.9
2013, 12, 19, 6, 25, 0, 0.99, 12.5, 148.7
2013, 12, 19, 7, 25, 0, 0.86, 12.5, 145.8
2013, 12, 19, 8, 25, 0, 0.81, 12.5, 143.6
2013, 12, 19, 9, 25, 0, 0.88, 11.8, 142.4
2013, 12, 19, 10, 25, 0, 0.93, 14.3, 141.7
2013, 12, 19, 11, 25, 0, 0.83, 13.3, 138.7
2013, 12, 19, 12, 25, 0, 0.77, 13.3, 139.7
2013, 12, 19, 13, 25, 0, 0.77, 13.3, 138.7
2013, 12, 19, 14, 25, 0, 0.76, 13.3, 143.0
2013, 12, 19, 15, 25, 0, 0.68, 13.3, 144.3
2013, 12, 19, 16, 25, 0, 0.69, 13.3, 149.6
2013, 12, 19, 17, 25, 0, 0.71, 12.5, 152.4
2013, 12, 19, 18, 25, 0, 0.75, 12.5, 149.8
2013, 12, 19, 19, 25, 0, 0.72, 12.5, 147.9
2013, 12, 19, 20, 25, 0, 0.72, 12.5, 154.1
2013, 12, 19, 21, 25, 0, 0.76, 11.8, 148.0
2013, 12, 19, 22, 25, 0, 0.9, 12.5, 149.4
2013, 12, 19, 23, 25, 0, 0.98, 11.8, 146.6
2013, 12, 20, 0, 25, 0, 1.01, 4.7, 144.5
2013, 12, 20, 1, 25, 0, 0.87, 11.1, 143.4
2013, 12, 20, 2, 25, 0, 0.82, 11.1, 142.5
2013, 12, 20, 3, 25, 0, 0.87, 4.3, 140.9
2013, 12, 20, 4, 25, 0, 0.97, 4.7, 137.5
2013, 12, 20, 5, 25, 0, 1.06, 4.5, 135.5
2013, 12, 20, 6, 25, 0, 0.95, 4.4, 136.7
2013, 12, 20, 7, 25, 0, 1.02, 9.1, 132.7
2013, 12, 20, 8, 25, 0, 1.06, 9.5, 128.0
2013, 12, 20, 9, 25, 0, 0.97, 9.1, 133.4
2013, 12, 20, 10, 25, 0, 0.98, 5.9, 135.1
2013, 12, 20, 11, 25, 0, 0.98, 8.0, 139.0
2013, 12, 20, 12, 25, 0, 1.02, 5.3, 135.3
2013, 12, 20, 13, 25, 0, 0.9, 5.9, 135.5
2013, 12, 20, 14, 25, 0, 0.74, 5.9, 134.4
2013, 12, 20, 15, 25, 0, 0.87, 5.9, 135.6
2013, 12, 20, 16, 25, 0, 0.85, 5.7, 138.7
2013, 12, 20, 17, 25, 0, 0.87, 6.3, 144.1
2013, 12, 20, 18, 25, 0, 0.9, 5.4, 144.8
2013, 12, 20, 19, 25, 0, 0.83, 11.8, 148.5
2013, 12, 20, 20, 25, 0, 0.81, 5.4, 143.8
2013, 12, 20, 21, 25, 0, 0.79, 5.9, 146.5
2013, 12, 20, 22, 25, 0, 0.8, 6.3, 150.1
2013, 12, 20, 23, 25, 0, 0.83, 6.3, 151.2
2013, 12, 21, 0, 25, 0, 0.9, 6.1, 153.4
2013, 12, 21, 1, 25, 0, 0.93, 3.9, 151.4
2013, 12, 21, 2, 25, 0, 0.96, 5.9, 145.8
2013, 12, 21, 3, 25, 0, 0.98, 7.7, 147.3
2013, 12, 21, 4, 25, 0, 0.91, 4.3, 145.9
2013, 12, 21, 5, 25, 0, 0.86, 4.2, 147.3
2013, 12, 21, 6, 25, 0, 0.97, 5.4, 152.2
2013, 12, 21, 7, 25, 0, 0.98, 6.1, 155.2
2013, 12, 21, 8, 25, 0, 1.08, 5.6, 152.5
2013, 12, 21, 9, 25, 0, 1.09, 8.7, 152.0
2013, 12, 21, 10, 25, 0, 1.08, 5.4, 150.6
2013, 12, 21, 11, 25, 0, 1.07, 5.3, 149.0
2013, 12, 21, 12, 25, 0, 1.12, 6.5, 158.5
2013, 12, 21, 13, 25, 0, 1.09, 6.1, 163.9
2013, 12, 21, 14, 25, 0, 1.14, 6.5, 171.1
2013, 12, 21, 15, 25, 0, 1.14, 4.0, 157.8
2013, 12, 21, 16, 25, 0, 1.2, 6.9, 162.5
2013, 12, 21, 17, 25, 0, 1.22, 6.3, 160.2
2013, 12, 21, 18, 25, 0, 1.2, 5.7, 159.9
2013, 12, 21, 19, 25, 0, 1.19, 11.1, 162.1
2013, 12, 21, 20, 25, 0, 1.33, 4.4, 169.5
2013, 12, 21, 21, 25, 0, 1.53, 6.7, 176.3
2013, 12, 21, 22, 25, 0, 1.54, 5.7, 169.3
2013, 12, 21, 23, 25, 0, 1.61, 5.3, 175.9
2013, 12, 22, 0, 25, 0, 1.6, 5.6, 177.9
2013, 12, 22, 1, 25, 0, 1.63, 5.6, 169.8
2013, 12, 22, 2, 25, 0, 1.62, 5.6, 174.6
2013, 12, 22, 3, 25, 0, 1.57, 5.4, 174.8
2013, 12, 22, 4, 25, 0, 1.53, 8.3, 172.3
2013, 12, 22, 5, 25, 0, 1.68, 5.6, 175.9
2013, 12, 22, 6, 25, 0, 1.58, 5.9, 168.4
2013, 12, 22, 7, 25, 0, 1.71, 7.7, 166.9
2013, 12, 22, 8, 25, 0, 1.62, 8.3, 173.8
2013, 12, 22, 9, 25, 0, 1.62, 5.6, 170.1
2013, 12, 22, 10, 25, 0, 1.71, 6.3, 168.6
2013, 12, 22, 11, 25, 0, 1.69, 6.1, 170.2
2013, 12, 22, 12, 25, 0, 1.64, 6.3, 167.8
2013, 12, 22, 13, 25, 0, 1.69, 5.3, 170.8
2013, 12, 22, 14, 25, 0, 1.45, 6.5, 171.6
2013, 12, 22, 15, 25, 0, 1.42, 7.7, 174.3
2013, 12, 22, 16, 25, 0, 1.44, 5.9, 179.2
2013, 12, 22, 17, 25, 0, 1.39, 6.5, 175.7
2013, 12, 22, 18, 25, 0, 1.49, 5.7, 171.7
2013, 12, 22, 19, 25, 0, 1.57, 8.7, 171.0
2013, 12, 22, 20, 25, 0, 1.38, 7.1, 166.4
2013, 12, 22, 21, 25, 0, 1.36, 5.4, 165.4
2013, 12, 22, 22, 25, 0, 1.34, 5.3, 162.6
2013, 12, 22, 23, 25, 0, 1.24, 7.1, 163.1
2013, 12, 23, 0, 25, 0, 1.27, 8.0, 165.4
2013, 12, 23, 1, 25, 0, 1.32, 5.4, 167.2
2013, 12, 23, 2, 25, 0, 1.45, 5.1, 163.1
2013, 12, 23, 3, 25, 0, 1.38, 5.6, 167.3
2013, 12, 23, 4, 25, 0, 1.37, 5.7, 163.4
2013, 12, 23, 5, 25, 0, 1.31, 5.7, 162.9
2013, 12, 23, 6, 25, 0, 1.35, 5.6, 167.6
2013, 12, 23, 7, 25, 0, 1.33, 6.5, 161.9
2013, 12, 23, 8, 25, 0, 1.23, 7.1, 155.7
2013, 12, 23, 9, 25, 0, 1.14, 6.5, 162.0
2013, 12, 23, 10, 25, 0, 1.19, 5.6, 163.4
2013, 12, 23, 11, 25, 0, 1.23, 5.9, 161.2
2013, 12, 23, 12, 25, 0, 1.18, 6.1, 163.6
2013, 12, 23, 13, 25, 0, 1.16, 6.9, 161.0
2013, 12, 23, 14, 25, 0, 1.18, 6.3, 166.7
2013, 12, 23, 15, 25, 0, 1.13, 5.6, 171.0
2013, 12, 23, 16, 25, 0, 1.05, 6.5, 171.1
2013, 12, 23, 17, 25, 0, 1.16, 6.1, 169.0
2013, 12, 23, 18, 25, 0, 1.23, 6.5, 178.1
2013, 12, 23, 19, 25, 0, 1.31, 6.7, 176.9
2013, 12, 23, 20, 25, 0, 1.28, 7.4, 177.7
2013, 12, 23, 21, 25, 0, 1.24, 7.4, 171.9
2013, 12, 23, 22, 25, 0, 1.23, 5.0, 168.8
2013, 12, 23, 23, 25, 0, 1.29, 6.9, 174.5
2013, 12, 24, 0, 25, 0, 1.29, 7.1, 170.6
2013, 12, 24, 1, 25, 0, 1.21, 7.1, 173.8
2013, 12, 24, 2, 25, 0, 1.24, 7.1, 174.5
2013, 12, 24, 3, 25, 0, 1.12, 7.1, 169.6
2013, 12, 24, 4, 25, 0, 1.13, 7.4, 167.6
2013, 12, 24, 5, 25, 0, 1.18, 6.9, 174.5
2013, 12, 24, 6, 25, 0, 1.26, 7.7, 172.4
2013, 12, 24, 7, 25, 0, 1.22, 7.4, 175.8
2013, 12, 24, 8, 25, 0, 1.27, 7.7, 172.6
2013, 12, 24, 9, 25, 0, 1.2, 5.4, 178.8
2013, 12, 24, 10, 25, 0, 1.29, 5.7, 175.1
2013, 12, 24, 11, 25, 0, 1.38, 6.3, 177.1
2013, 12, 24, 12, 25, 0, 1.31, 6.9, 177.8
2013, 12, 24, 13, 25, 0, 1.24, 7.1, 175.9
2013, 12, 24, 14, 25, 0, 1.32, 6.7, 171.3
2013, 12, 24, 15, 25, 0, 1.26, 7.7, 172.5
2013, 12, 24, 16, 25, 0, 1.1, 7.7, 173.0
2013, 12, 24, 17, 25, 0, 1.16, 7.1, 170.4
2013, 12, 24, 18, 25, 0, 1.15, 6.7, 169.1
2013, 12, 24, 19, 25, 0, 1.07, 7.1, 166.5
2013, 12, 24, 20, 25, 0, 1.1, 7.1, 169.3
2013, 12, 24, 21, 25, 0, 1.08, 7.7, 168.4
2013, 12, 24, 22, 25, 0, 1.09, 7.7, 169.8
2013, 12, 24, 23, 25, 0, 1.09, 6.9, 163.6
2013, 12, 25, 0, 25, 0, 1.03, 8.0, 163.1
2013, 12, 25, 1, 25, 0, 1.0, 8.0, 164.7
2013, 12, 25, 2, 25, 0, 0.94, 7.7, 161.0
2013, 12, 25, 3, 25, 0, 0.85, 8.3, 155.9
2013, 12, 25, 4, 25, 0, 0.87, 8.7, 154.4
2013, 12, 25, 5, 25, 0, 0.91, 8.0, 157.6
2013, 12, 25, 6, 25, 0, 0.93, 8.0, 156.1
2013, 12, 25, 7, 25, 0, 0.94, 8.7, 155.6
2013, 12, 25, 8, 25, 0, 0.91, 7.4, 158.8
2013, 12, 25, 9, 25, 0, 0.88, 7.1, 161.5
2013, 12, 25, 10, 25, 0, 0.85, 7.1, 157.9
2013, 12, 25, 11, 25, 0, 0.75, 8.0, 156.9
2013, 12, 25, 12, 25, 0, 0.8, 6.7, 153.7
2013, 12, 25, 13, 25, 0, 0.84, 8.7, 158.6
2013, 12, 25, 14, 25, 0, 0.82, 7.4, 159.2
2013, 12, 25, 15, 25, 0, 0.85, 9.1, 151.1
2013, 12, 25, 16, 25, 0, 0.83, 7.1, 148.2
2013, 12, 25, 17, 25, 0, 0.76, 9.1, 148.3
2013, 12, 25, 18, 25, 0, 0.78, 6.9, 143.4
2013, 12, 25, 19, 25, 0, 0.8, 7.4, 143.6
2013, 12, 25, 20, 25, 0, 0.83, 8.3, 135.7
2013, 12, 25, 21, 25, 0, 0.82, 6.1, 133.3
2013, 12, 25, 22, 25, 0, 0.84, 6.3, 138.5
2013, 12, 25, 23, 25, 0, 0.84, 8.7, 136.3
2013, 12, 26, 0, 25, 0, 0.77, 7.7, 133.7
2013, 12, 26, 1, 25, 0, 0.81, 6.7, 135.4
2013, 12, 26, 2, 25, 0, 0.76, 6.9, 129.2
2013, 12, 26, 3, 25, 0, 0.74, 8.3, 131.5
2013, 12, 26, 4, 25, 0, 0.66, 8.3, 130.1
2013, 12, 26, 5, 25, 0, 0.58, 6.9, 133.1
2013, 12, 26, 6, 25, 0, 0.55, 6.5, 144.8
2013, 12, 26, 7, 25, 0, 0.58, 7.1, 141.3
2013, 12, 26, 8, 25, 0, 0.51, 7.4, 148.1
2013, 12, 26, 9, 25, 0, 0.53, 8.7, 149.0
2013, 12, 26, 10, 25, 0, 0.61, 8.7, 141.1
2013, 12, 26, 11, 25, 0, 0.56, 7.1, 144.4
2013, 12, 26, 12, 25, 0, 0.56, 8.0, 146.6
2013, 12, 26, 13, 25, 0, 0.55, 6.1, 150.5
2013, 12, 26, 14, 25, 0, 0.57, 8.0, 146.3
2013, 12, 26, 15, 25, 0, 0.6, 6.5, 150.5
2013, 12, 26, 16, 25, 0, 0.57, 9.1, 143.9
2013, 12, 26, 17, 25, 0, 0.54, 8.3, 137.7
2013, 12, 26, 18, 25, 0, 0.56, 8.7, 132.0
2013, 12, 26, 19, 25, 0, 0.57, 9.1, 127.6
2013, 12, 26, 20, 25, 0, 0.65, 8.7, 108.1
2013, 12, 26, 21, 25, 0, 0.7, 8.3, 106.1
2013, 12, 26, 22, 25, 0, 0.74, 8.3, 110.7
2013, 12, 26, 23, 25, 0, 0.72, 8.3, 104.6
2013, 12, 27, 0, 25, 0, 0.75, 3.4, 95.4
2013, 12, 27, 1, 25, 0, 0.81, 3.7, 97.2
2013, 12, 27, 2, 25, 0, 0.81, 4.0, 95.4
2013, 12, 27, 3, 25, 0, 0.81, 4.0, 92.6
2013, 12, 27, 4, 25, 0, 0.71, 7.7, 95.8
2013, 12, 27, 5, 25, 0, 0.66, 8.3, 98.6
2013, 12, 27, 6, 25, 0, 0.59, 8.0, 102.6
2013, 12, 27, 7, 25, 0, 0.52, 8.0, 118.1
2013, 12, 27, 8, 25, 0, 0.49, 6.5, 120.3
2013, 12, 27, 9, 25, 0, 0.49, 8.0, 120.9
2013, 12, 27, 10, 25, 0, 0.47, 8.7, 118.4
2013, 12, 27, 11, 25, 0, 0.48, 7.7, 114.2
2013, 12, 27, 12, 25, 0, 0.53, 4.7, 117.9
2013, 12, 27, 13, 25, 0, 0.53, 4.2, 120.0
2013, 12, 27, 14, 25, 0, 0.53, 4.7, 126.5
2013, 12, 27, 15, 25, 0, 0.58, 7.7, 127.1
2013, 12, 27, 16, 25, 0, 0.59, 4.5, 115.9
2013, 12, 27, 17, 25, 0, 0.59, 4.7, 109.3
2013, 12, 27, 18, 25, 0, 0.61, 4.0, 105.8
2013, 12, 27, 19, 25, 0, 0.59, 4.5, 103.2
2013, 12, 27, 20, 25, 0, 0.62, 4.2, 102.7
2013, 12, 27, 21, 25, 0, 0.68, 14.3, 103.4
2013, 12, 27, 22, 25, 0, 0.71, 14.3, 108.0
2013, 12, 27, 23, 25, 0, 0.69, 3.2, 107.7
2013, 12, 28, 0, 25, 0, 0.71, 3.6, 98.9
2013, 12, 28, 1, 25, 0, 0.84, 13.3, 103.9
2013, 12, 28, 2, 25, 0, 0.89, 4.2, 95.8
2013, 12, 28, 3, 25, 0, 0.86, 13.3, 104.6
2013, 12, 28, 4, 25, 0, 0.75, 13.3, 99.0
2013, 12, 28, 5, 25, 0, 0.72, 13.3, 101.8
2013, 12, 28, 6, 25, 0, 0.66, 13.3, 100.0
2013, 12, 28, 7, 25, 0, 0.64, 12.5, 106.1
2013, 12, 28, 8, 25, 0, 0.52, 4.7, 110.4
2013, 12, 28, 9, 25, 0, 0.52, 12.5, 126.3
2013, 12, 28, 10, 25, 0, 0.49, 12.5, 123.3
2013, 12, 28, 11, 25, 0, 0.51, 11.8, 130.0
2013, 12, 28, 12, 25, 0, 0.49, 12.5, 124.5
2013, 12, 28, 13, 25, 0, 0.51, 11.8, 117.2
2013, 12, 28, 14, 25, 0, 0.57, 11.8, 124.9
2013, 12, 28, 15, 25, 0, 0.56, 11.1, 127.6
2013, 12, 28, 16, 25, 0, 0.55, 11.1, 127.6
2013, 12, 28, 17, 25, 0, 0.53, 9.5, 118.4
2013, 12, 28, 18, 25, 0, 0.5, 10.5, 122.5
2013, 12, 28, 19, 25, 0, 0.47, 9.5, 123.5
2013, 12, 28, 20, 25, 0, 0.5, 10.5, 119.4
2013, 12, 28, 21, 25, 0, 0.53, 11.1, 117.6
2013, 12, 28, 22, 25, 0, 0.51, 11.1, 119.3
2013, 12, 28, 23, 25, 0, 0.5, 9.5, 124.9
2013, 12, 29, 0, 25, 0, 0.45, 9.1, 122.9
2013, 12, 29, 1, 25, 0, 0.46, 11.1, 125.6
2013, 12, 29, 2, 25, 0, 0.47, 10.5, 121.5
2013, 12, 29, 3, 25, 0, 0.47, 10.5, 121.8
2013, 12, 29, 4, 25, 0, 0.47, 10.5, 122.1
2013, 12, 29, 5, 25, 0, 0.46, 11.1, 118.9
2013, 12, 29, 6, 25, 0, 0.47, 10.5, 105.6
2013, 12, 29, 7, 25, 0, 0.51, 10.0, 107.5
2013, 12, 29, 8, 25, 0, 0.47, 10.0, 102.0
2013, 12, 29, 9, 25, 0, 0.46, 9.5, 118.1
2013, 12, 29, 10, 25, 0, 0.43, 9.1, 130.4
2013, 12, 29, 11, 25, 0, 0.43, 10.5, 128.6
2013, 12, 29, 12, 25, 0, 0.43, 10.0, 130.3
2013, 12, 29, 13, 25, 0, 0.45, 10.0, 131.1
2013, 12, 29, 14, 25, 0, 0.46, 7.4, 123.7
2013, 12, 29, 15, 25, 0, 0.47, 9.1, 115.6
2013, 12, 29, 16, 25, 0, 0.46, 8.0, 118.3
2013, 12, 29, 17, 25, 0, 0.47, 8.0, 112.6
2013, 12, 29, 18, 25, 0, 0.52, 8.7, 108.6
2013, 12, 29, 19, 25, 0, 0.57, 7.4, 91.2
2013, 12, 29, 20, 25, 0, 0.54, 9.1, 96.9
2013, 12, 29, 21, 25, 0, 0.53, 8.0, 97.3
2013, 12, 29, 22, 25, 0, 0.51, 8.0, 99.2
2013, 12, 29, 23, 25, 0, 0.53, 9.1, 97.0
2013, 12, 30, 0, 25, 0, 0.57, 8.3, 96.2
2013, 12, 30, 1, 25, 0, 0.64, 7.7, 91.2
2013, 12, 30, 2, 25, 0, 0.72, 3.5, 85.8
2013, 12, 30, 3, 25, 0, 0.85, 4.2, 85.5
2013, 12, 30, 4, 25, 0, 0.92, 3.9, 87.3
2013, 12, 30, 5, 25, 0, 0.85, 4.0, 93.8
2013, 12, 30, 6, 25, 0, 0.85, 4.5, 89.3
2013, 12, 30, 7, 25, 0, 0.81, 5.0, 88.8
2013, 12, 30, 8, 25, 0, 0.77, 5.1, 91.9
2013, 12, 30, 9, 25, 0, 0.65, 5.6, 93.5
2013, 12, 30, 10, 25, 0, 0.59, 5.1, 98.7
2013, 12, 30, 11, 25, 0, 0.58, 5.0, 104.8
2013, 12, 30, 12, 25, 0, 0.51, 9.1, 110.9
2013, 12, 30, 13, 25, 0, 0.48, 7.7, 105.8
2013, 12, 30, 14, 25, 0, 0.46, 5.0, 111.3
2013, 12, 30, 15, 25, 0, 0.48, 4.8, 104.8
2013, 12, 30, 16, 25, 0, 0.53, 8.7, 103.5
2013, 12, 30, 17, 25, 0, 0.52, 8.3, 111.4
2013, 12, 30, 18, 25, 0, 0.54, 7.4, 112.3
2013, 12, 30, 19, 25, 0, 0.49, 8.7, 104.5
2013, 12, 30, 20, 25, 0, 0.6, 9.1, 81.1
2013, 12, 30, 21, 25, 0, 0.54, 8.3, 92.1
2013, 12, 30, 22, 25, 0, 0.51, 8.7, 101.0
2013, 12, 30, 23, 25, 0, 0.45, 8.3, 109.9
2013, 12, 31, 0, 25, 0, 0.45, 8.3, 118.4
2013, 12, 31, 1, 25, 0, 0.44, 13.3, 120.3
2013, 12, 31, 2, 25, 0, 0.44, 12.5, 117.3
2013, 12, 31, 3, 25, 0, 0.52, 6.9, 118.5
2013, 12, 31, 4, 25, 0, 0.47, 12.5, 115.6
2013, 12, 31, 5, 25, 0, 0.54, 11.8, 116.2
2013, 12, 31, 6, 25, 0, 0.48, 11.8, 120.8
2013, 12, 31, 7, 25, 0, 0.47, 6.9, 120.7
2013, 12, 31, 8, 25, 0, 0.44, 12.5, 123.1
2013, 12, 31, 9, 25, 0, 0.42, 11.8, 121.8
2013, 12, 31, 10, 25, 0, 0.43, 11.8, 128.6
2013, 12, 31, 11, 25, 0, 0.4, 11.8, 128.9
2013, 12, 31, 12, 25, 0, 0.43, 11.1, 129.8
2013, 12, 31, 13, 25, 0, 0.43, 11.8, 134.0
2013, 12, 31, 14, 25, 0, 0.46, 11.1, 127.5
2013, 12, 31, 15, 25, 0, 0.43, 11.8, 123.3
2013, 12, 31, 16, 25, 0, 0.47, 11.1, 125.0
2013, 12, 31, 17, 25, 0, 0.49, 11.8, 108.9
2013, 12, 31, 18, 25, 0, 0.47, 11.8, 112.6
2013, 12, 31, 19, 25, 0, 0.5, 11.1, 127.7
2013, 12, 31, 20, 25, 0, 0.57, 11.8, 69.4
2013, 12, 31, 21, 25, 0, 0.55, 10.5, 84.0
2013, 12, 31, 22, 25, 0, 0.51, 10.0, 116.1
2013, 12, 31, 23, 25, 0, 0.46, 8.7, 121.1
2014, 1, 1, 0, 25, 0, 0.42, 10.0, 127.8
2014, 1, 1, 1, 25, 0, 0.45, 9.5, 126.8
2014, 1, 1, 2, 25, 0, 0.43, 11.1, 130.2
2014, 1, 1, 3, 25, 0, 0.44, 10.5, 130.0
2014, 1, 1, 4, 25, 0, 0.62, 9.5, 197.4
2014, 1, 1, 5, 25, 0, 1.14, 3.7, 0.0
2014, 1, 1, 6, 25, 0, 1.04, 4.3, 206.4
2014, 1, 1, 7, 25, 0, 0.85, 4.1, 186.5
2014, 1, 1, 8, 25, 0, 0.64, 10.0, 160.6
2014, 1, 1, 9, 25, 0, 0.58, 7.7, 147.9
2014, 1, 1, 10, 25, 0, 0.51, 7.4, 134.3
2014, 1, 1, 11, 25, 0, 0.47, 6.5, 125.7
2014, 1, 1, 12, 25, 0, 0.49, 10.0, 124.0
2014, 1, 1, 13, 25, 0, 0.48, 12.5, 150.3
2014, 1, 1, 14, 25, 0, 0.47, 10.0, 143.4
2014, 1, 1, 15, 25, 0, 0.45, 10.5, 138.7
2014, 1, 1, 16, 25, 0, 0.43, 12.5, 136.3
2014, 1, 1, 17, 25, 0, 0.48, 12.5, 139.7
2014, 1, 1, 18, 25, 0, 0.4, 12.5, 139.8
2014, 1, 1, 19, 25, 0, 0.46, 11.8, 143.0
2014, 1, 1, 20, 25, 0, 0.42, 11.1, 150.9
2014, 1, 1, 21, 25, 0, 0.47, 12.5, 137.3
2014, 1, 1, 22, 25, 0, 0.47, 11.8, 128.6
2014, 1, 1, 23, 25, 0, 0.46, 12.5, 125.2
2014, 1, 2, 0, 25, 0, 0.49, 11.8, 118.4
2014, 1, 2, 1, 25, 0, 0.68, 11.8, 166.8
2014, 1, 2, 2, 25, 0, 0.65, 11.1, 162.9
2014, 1, 2, 3, 25, 0, 0.62, 11.1, 167.9
2014, 1, 2, 4, 25, 0, 0.51, 11.1, 168.7
2014, 1, 2, 5, 25, 0, 0.5, 8.0, 152.5
2014, 1, 2, 6, 25, 0, 0.46, 10.5, 134.0
2014, 1, 2, 7, 25, 0, 0.43, 10.5, 129.4
2014, 1, 2, 8, 25, 0, 0.44, 10.5, 110.0
2014, 1, 2, 9, 25, 0, 0.45, 10.5, 117.6
2014, 1, 2, 10, 25, 0, 0.47, 7.4, 110.8
2014, 1, 2, 11, 25, 0, 0.46, 11.1, 113.5
2014, 1, 2, 12, 25, 0, 0.43, 11.8, 117.6
2014, 1, 2, 13, 25, 0, 0.43, 10.5, 133.7
2014, 1, 2, 14, 25, 0, 0.4, 10.0, 131.1
2014, 1, 2, 15, 25, 0, 0.4, 10.5, 125.4
2014, 1, 2, 16, 25, 0, 0.45, 10.0, 111.3
2014, 1, 2, 17, 25, 0, 0.5, 10.5, 106.8
2014, 1, 2, 18, 25, 0, 0.53, 10.5, 111.6
2014, 1, 2, 19, 25, 0, 0.55, 10.5, 105.9
2014, 1, 2, 20, 25, 0, 0.66, 10.5, 100.7
2014, 1, 2, 21, 25, 0, 0.65, 3.1, 100.6
2014, 1, 2, 22, 25, 0, 0.61, 3.1, 99.9
2014, 1, 2, 23, 25, 0, 0.59, 9.5, 100.8
2014, 1, 3, 0, 25, 0, 0.54, 9.5, 100.1
2014, 1, 3, 1, 25, 0, 0.43, 8.7, 114.7
2014, 1, 3, 2, 25, 0, 0.4, 8.3, 134.9
2014, 1, 3, 3, 25, 0, 0.39, 9.1, 139.8
2014, 1, 3, 4, 25, 0, 0.35, 8.0, 131.2
2014, 1, 3, 5, 25, 0, 0.38, 8.7, 123.3
2014, 1, 3, 6, 25, 0, 0.43, 4.9, 118.6
2014, 1, 3, 7, 25, 0, 0.48, 7.4, 100.4
2014, 1, 3, 8, 25, 0, 0.5, 4.4, 110.0
2014, 1, 3, 9, 25, 0, 0.6, 4.9, 108.7
2014, 1, 3, 10, 25, 0, 0.56, 4.3, 105.4
2014, 1, 3, 11, 25, 0, 0.56, 5.3, 92.1
2014, 1, 3, 12, 25, 0, 0.5, 4.9, 90.1
2014, 1, 3, 13, 25, 0, 0.51, 5.4, 96.3
2014, 1, 3, 14, 25, 0, 0.48, 5.6, 106.3
2014, 1, 3, 15, 25, 0, 0.52, 5.9, 110.2
2014, 1, 3, 16, 25, 0, 0.52, 5.9, 115.8
2014, 1, 3, 17, 25, 0, 0.56, 5.7, 111.1
2014, 1, 3, 18, 25, 0, 0.59, 5.4, 107.3
2014, 1, 3, 19, 25, 0, 0.56, 5.9, 102.3
2014, 1, 3, 20, 25, 0, 0.56, 5.3, 92.5
2014, 1, 3, 21, 25, 0, 0.8, 3.2, 0.0
2014, 1, 3, 22, 25, 0, 0.71, 5.9, 87.5
2014, 1, 3, 23, 25, 0, 0.56, 5.7, 111.4
2014, 1, 4, 0, 25, 0, 1.01, 3.9, 187.1
2014, 1, 4, 1, 25, 0, 1.44, 5.6, 187.9
2014, 1, 4, 2, 25, 0, 1.25, 5.7, 188.9
2014, 1, 4, 3, 25, 0, 1.48, 5.9, 187.6
